"STATION","NAME","DATE","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-17","78","87","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-18","73","82","66",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-19","69","77","61","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-20","71","80","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-21","73","82","66",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-22","74","84","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-23","77","87","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-24","82","96","76",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-25","83","95","75",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-26","83","89","76",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-27","78","85","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-28","79","89","74",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-29","78","85","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-06-30","78","87","73","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-01","75","78","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-02","76","83","73",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-03","78","85","74",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-04","82","91","76",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-05","84","93","77",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-06","87","95","79",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-07","89","96","81",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-08","84","91","75",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-09","83","90","77",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-10","82","91","75",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-11","82","86","75",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-12","75","78","68","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-13","71","76","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-14","80","94","72","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-15","87","94","80",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-16","87","93","79",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-17","87","97","78",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-18","89","100","83",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-19","92","100","86",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-20","89","95","82",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-21","82","87","76",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-22","77","82","75",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-23","80","91","75",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-24","80","83","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-25","68","70","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-26","71","84","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-27","77","84","71",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-28","75","82","71","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-29","77","89","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-30","76","82","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-07-31","76","82","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-01","74","79","69","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-02","76","86","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-03","76","80","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-04","75","81","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-05","71","79","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-06","74","82","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-07","74","82","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-08","75","83","71","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-09","78","89","74","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-10","78","84","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-11","75","82","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-12","75","82","71","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-13","74","78","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-14","69","74","62",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-15","70","78","63",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-16","73","81","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-17","74","81","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-18","72","76","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-19","74","80","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-20","78","89","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-21","81","90","74",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-22","78","79","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-23","76","81","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-24","71","79","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-25","74","83","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-26","75","84","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-27","78","86","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-28","78","85","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-29","75","80","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-30","75","86","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-08-31","78","86","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-01","80","85","75",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-02","77","82","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-03","76","82","70",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-04","73","82","66",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-05","74","77","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-06","65","72","57",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-07","68","79","61",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-08","74","80","63",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-09","66","73","58",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-10","75","88","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-11","84","94","77",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-12","81","86","71",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-13","71","77","60",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-14","62","68","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-15","62","73","54",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-16","66","72","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-17","58","65","49",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-18","62","71","55",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-19","65","77","57",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-20","68","78","62",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-21","67","76","61","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-22","66","68","55","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-23","58","66","52",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-24","59","73","50",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-25","64","72","55",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-26","64","69","59",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-27","62","68","57",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-28","64","73","58",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-29","65","70","60",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-09-30","64","73","58",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-01","69","81","62",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-02","74","84","66",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-03","73","79","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-04","74","86","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-05","68","73","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-06","67","70","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-07","71","77","62",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-08","62","66","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-09","60","63","54",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-10","59","66","54",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-11","64","69","61",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-12","66","72","60",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-13","61","64","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-14","58","65","53",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-15","60","70","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-16","60","65","57",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-17","65","73","61",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-18","64","69","58",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-19","59","64","54",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-20","58","63","51",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-21","59","67","52",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-22","60","68","53",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-23","53","55","47",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-24","48","54","43",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-25","47","55","42",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-26","49","56","43",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-27","53","59","49",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-28","53","61","44",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-29","51","55","44",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-30","53","60","48",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-10-31","59","67","53",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-01","66","70","60",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-02","62","68","55",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-03","51","56","38",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-04","40","46","34",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-05","47","55","42",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-06","53","61","47",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-07","58","63","45",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-08","46","49","41",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-09","44","50","40",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-10","50","60","45",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-11","49","53","44",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-12","44","52","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-13","34","40","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-14","41","53","34",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-15","49","57","43",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-16","52","59","47",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-17","53","60","49","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-18","60","65","51",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-19","48","51","37",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-20","38","44","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-21","42","52","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-22","52","57","51","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-23","47","55","31",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-24","29","32","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-25","28","35","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-26","36","46","34","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-27","48","60","36","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-28","34","36","31",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-29","34","39","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-11-30","31","38","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-01","41","49","37",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-02","44","45","41",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-03","44","53","38",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-04","44","49","39",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-05","49","58","46",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-06","51","55","37",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-07","38","41","32","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-08","32","34","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-09","35","39","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-10","36","39","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-11","31","34","27",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-12","28","30","23",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-13","28","35","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-14","29","36","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-15","34","39","30","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-16","31","34","26",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-17","27","32","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-18","29","37","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-19","37","48","31",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-20","45","54","38",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-21","54","60","50",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-22","58","69","53","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-23","58","62","42","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-24","39","42","27",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-25","26","31","19",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-26","32","36","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-27","36","40","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-28","42","55","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-29","45","48","40","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-30","40","44","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2013-12-31","26","32","21",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-01","29","33","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-02","29","32","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-03","17","19","10",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-04","16","28","9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-05","29","50","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-06","45","53","20",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-07","14","20","4",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-08","13","26","9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-09","26","33","23",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-10","30","35","27",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-11","44","56","34",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-12","48","54","39","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-13","42","50","35",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-14","46","50","43","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-15","42","46","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-16","39","41","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-17","38","46","33",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-18","38","39","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-19","30","38","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-20","40","46","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-21","26","32","12",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-22","13","18","7",,,,,,,,,"    1",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-23","13","21","8",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-24","16","20","11",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-25","22","27","19",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-26","22","32","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-27","34","44","21",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-28","18","21","13",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-29","18","23","14",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-30","22","29","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-01-31","31","39","26",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-01","38","44","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-02","40","55","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-03","36","42","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-04","30","36","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-05","31","34","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-06","28","30","22",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-07","29","33","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-08","27","29","22",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-09","26","29","21","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-10","26","29","22",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-11","23","26","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-12","19","25","14",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-02-13","29","36","24",,,,,,,,,,,,,,,,,,
